id,label,message
7517,scam,Great price for downtown Toronto condo. Send payment to hold.
7518,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7519,scam,Unit is available immediately. Deposit required before viewing.
7520,scam,Please reply with your email so I can send payment instructions.
7521,scam,No credit check. Just send deposit and move in.
7522,scam,Many people interested. First person to send deposit gets it.
7523,scam,Please reply with your email so I can send payment instructions.
7524,scam,No credit check. Just send deposit and move in.
7525,scam,No viewing needed. First month and deposit required now.
7526,scam,No credit check. Just send deposit and move in.
7527,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7528,scam,Kindly provide your full name and send payment today.
7529,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7530,scam,No viewing needed. First month and deposit required now.
7531,scam,Many people interested. First person to send deposit gets it.
7532,scam,Unit is available immediately. Deposit required before viewing.
7533,scam,No viewing needed. First month and deposit required now.
7534,scam,Unit is available immediately. Deposit required before viewing.
7535,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7536,scam,Unit is available immediately. Deposit required before viewing.
7537,scam,Many people interested. First person to send deposit gets it.
7538,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7539,scam,Owner is traveling. Keys will be mailed after deposit.
7540,scam,Great price for downtown Toronto condo. Send payment to hold.
7541,scam,Owner is traveling. Keys will be mailed after deposit.
7542,scam,No viewing needed. First month and deposit required now.
7543,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7544,scam,No credit check. Just send deposit and move in.
7545,scam,No viewing needed. First month and deposit required now.
7546,scam,No viewing needed. First month and deposit required now.
7547,scam,Kindly provide your full name and send payment today.
7548,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7549,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7550,scam,No viewing needed. First month and deposit required now.
7551,scam,Owner is traveling. Keys will be mailed after deposit.
7552,scam,No viewing needed. First month and deposit required now.
7553,scam,Many people interested. First person to send deposit gets it.
7554,scam,No viewing needed. First month and deposit required now.
7555,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7556,scam,No credit check. Just send deposit and move in.
7557,scam,Many people interested. First person to send deposit gets it.
7558,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7559,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7560,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7561,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7562,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7563,scam,Unit is available immediately. Deposit required before viewing.
7564,scam,Unit is available immediately. Deposit required before viewing.
7565,scam,Kindly provide your full name and send payment today.
7566,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7567,scam,Please reply with your email so I can send payment instructions.
7568,scam,No credit check. Just send deposit and move in.
7569,scam,No viewing needed. First month and deposit required now.
7570,scam,Many people interested. First person to send deposit gets it.
7571,scam,Unit is available immediately. Deposit required before viewing.
7572,scam,Kindly provide your full name and send payment today.
7573,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7574,scam,Many people interested. First person to send deposit gets it.
7575,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7576,scam,Many people interested. First person to send deposit gets it.
7577,scam,Kindly provide your full name and send payment today.
7578,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7579,scam,No credit check. Just send deposit and move in.
7580,scam,No viewing needed. First month and deposit required now.
7581,scam,Kindly provide your full name and send payment today.
7582,scam,Great price for downtown Toronto condo. Send payment to hold.
7583,scam,Please reply with your email so I can send payment instructions.
7584,scam,Great price for downtown Toronto condo. Send payment to hold.
7585,scam,Unit is available immediately. Deposit required before viewing.
7586,scam,Kindly provide your full name and send payment today.
7587,scam,No viewing needed. First month and deposit required now.
7588,scam,Unit is available immediately. Deposit required before viewing.
7589,scam,No credit check. Just send deposit and move in.
7590,scam,No credit check. Just send deposit and move in.
7591,scam,Please reply with your email so I can send payment instructions.
7592,scam,Many people interested. First person to send deposit gets it.
7593,scam,Unit is available immediately. Deposit required before viewing.
7594,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7595,scam,Please reply with your email so I can send payment instructions.
7596,scam,Great price for downtown Toronto condo. Send payment to hold.
7597,scam,Please reply with your email so I can send payment instructions.
7598,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7599,scam,Owner is traveling. Keys will be mailed after deposit.
7600,scam,Great price for downtown Toronto condo. Send payment to hold.
7601,scam,Many people interested. First person to send deposit gets it.
7602,scam,Owner is traveling. Keys will be mailed after deposit.
7603,scam,Great price for downtown Toronto condo. Send payment to hold.
7604,scam,Kindly provide your full name and send payment today.
7605,scam,Owner is traveling. Keys will be mailed after deposit.
7606,scam,No credit check. Just send deposit and move in.
7607,scam,No viewing needed. First month and deposit required now.
7608,scam,Great price for downtown Toronto condo. Send payment to hold.
7609,scam,Please reply with your email so I can send payment instructions.
7610,scam,Owner is traveling. Keys will be mailed after deposit.
7611,scam,Kindly provide your full name and send payment today.
7612,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7613,scam,No credit check. Just send deposit and move in.
7614,scam,Many people interested. First person to send deposit gets it.
7615,scam,No credit check. Just send deposit and move in.
7616,scam,Many people interested. First person to send deposit gets it.
7617,scam,Owner is traveling. Keys will be mailed after deposit.
7618,scam,Owner is traveling. Keys will be mailed after deposit.
7619,scam,No credit check. Just send deposit and move in.
7620,scam,Many people interested. First person to send deposit gets it.
7621,scam,Owner is traveling. Keys will be mailed after deposit.
7622,scam,Many people interested. First person to send deposit gets it.
7623,scam,No viewing needed. First month and deposit required now.
7624,scam,Please reply with your email so I can send payment instructions.
7625,scam,No viewing needed. First month and deposit required now.
7626,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7627,scam,Great price for downtown Toronto condo. Send payment to hold.
7628,scam,Unit is available immediately. Deposit required before viewing.
7629,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7630,scam,Unit is available immediately. Deposit required before viewing.
7631,scam,Kindly provide your full name and send payment today.
7632,scam,No credit check. Just send deposit and move in.
7633,scam,No viewing needed. First month and deposit required now.
7634,scam,Kindly provide your full name and send payment today.
7635,scam,No viewing needed. First month and deposit required now.
7636,scam,Please reply with your email so I can send payment instructions.
7637,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7638,scam,Great price for downtown Toronto condo. Send payment to hold.
7639,scam,Many people interested. First person to send deposit gets it.
7640,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7641,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7642,scam,Owner is traveling. Keys will be mailed after deposit.
7643,scam,No viewing needed. First month and deposit required now.
7644,scam,Kindly provide your full name and send payment today.
7645,scam,Owner is traveling. Keys will be mailed after deposit.
7646,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7647,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7648,scam,No credit check. Just send deposit and move in.
7649,scam,Unit is available immediately. Deposit required before viewing.
7650,scam,Please reply with your email so I can send payment instructions.
7651,scam,Unit is available immediately. Deposit required before viewing.
7652,scam,Great price for downtown Toronto condo. Send payment to hold.
7653,scam,Owner is traveling. Keys will be mailed after deposit.
7654,scam,Owner is traveling. Keys will be mailed after deposit.
7655,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7656,scam,Kindly provide your full name and send payment today.
7657,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7658,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7659,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7660,scam,Kindly provide your full name and send payment today.
7661,scam,Many people interested. First person to send deposit gets it.
7662,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7663,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7664,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7665,scam,Please reply with your email so I can send payment instructions.
7666,scam,Kindly provide your full name and send payment today.
7667,scam,No viewing needed. First month and deposit required now.
7668,scam,No viewing needed. First month and deposit required now.
7669,scam,Please reply with your email so I can send payment instructions.
7670,scam,Great price for downtown Toronto condo. Send payment to hold.
7671,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7672,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7673,scam,Unit is available immediately. Deposit required before viewing.
7674,scam,Unit is available immediately. Deposit required before viewing.
7675,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7676,scam,Owner is traveling. Keys will be mailed after deposit.
7677,scam,No credit check. Just send deposit and move in.
7678,scam,No viewing needed. First month and deposit required now.
7679,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7680,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7681,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7682,scam,No viewing needed. First month and deposit required now.
7683,scam,Kindly provide your full name and send payment today.
7684,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7685,scam,Many people interested. First person to send deposit gets it.
7686,scam,Many people interested. First person to send deposit gets it.
7687,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7688,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7689,scam,No credit check. Just send deposit and move in.
7690,scam,Owner is traveling. Keys will be mailed after deposit.
7691,scam,Many people interested. First person to send deposit gets it.
7692,scam,No viewing needed. First month and deposit required now.
7693,scam,No credit check. Just send deposit and move in.
7694,scam,No viewing needed. First month and deposit required now.
7695,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7696,scam,No viewing needed. First month and deposit required now.
7697,scam,No viewing needed. First month and deposit required now.
7698,scam,No credit check. Just send deposit and move in.
7699,scam,Many people interested. First person to send deposit gets it.
7700,scam,Unit is available immediately. Deposit required before viewing.
7701,scam,Kindly provide your full name and send payment today.
7702,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7703,scam,Unit is available immediately. Deposit required before viewing.
7704,scam,Please reply with your email so I can send payment instructions.
7705,scam,No credit check. Just send deposit and move in.
7706,scam,Many people interested. First person to send deposit gets it.
7707,scam,Kindly provide your full name and send payment today.
7708,scam,No credit check. Just send deposit and move in.
7709,scam,Great price for downtown Toronto condo. Send payment to hold.
7710,scam,Unit is available immediately. Deposit required before viewing.
7711,scam,Kindly provide your full name and send payment today.
7712,scam,No viewing needed. First month and deposit required now.
7713,scam,No viewing needed. First month and deposit required now.
7714,scam,Great price for downtown Toronto condo. Send payment to hold.
7715,scam,No viewing needed. First month and deposit required now.
7716,scam,No viewing needed. First month and deposit required now.
7717,scam,Unit is available immediately. Deposit required before viewing.
7718,scam,Owner is traveling. Keys will be mailed after deposit.
7719,scam,Unit is available immediately. Deposit required before viewing.
7720,scam,Owner is traveling. Keys will be mailed after deposit.
7721,scam,Owner is traveling. Keys will be mailed after deposit.
7722,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7723,scam,Many people interested. First person to send deposit gets it.
7724,scam,Please reply with your email so I can send payment instructions.
7725,scam,Great price for downtown Toronto condo. Send payment to hold.
7726,scam,Many people interested. First person to send deposit gets it.
7727,scam,Great price for downtown Toronto condo. Send payment to hold.
7728,scam,Please reply with your email so I can send payment instructions.
7729,scam,Please reply with your email so I can send payment instructions.
7730,scam,Kindly provide your full name and send payment today.
7731,scam,No viewing needed. First month and deposit required now.
7732,scam,Owner is traveling. Keys will be mailed after deposit.
7733,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7734,scam,Great price for downtown Toronto condo. Send payment to hold.
7735,scam,Owner is traveling. Keys will be mailed after deposit.
7736,scam,Please reply with your email so I can send payment instructions.
7737,scam,Please reply with your email so I can send payment instructions.
7738,scam,Please reply with your email so I can send payment instructions.
7739,scam,Owner is traveling. Keys will be mailed after deposit.
7740,scam,Kindly provide your full name and send payment today.
7741,scam,Unit is available immediately. Deposit required before viewing.
7742,scam,Owner is traveling. Keys will be mailed after deposit.
7743,scam,Kindly provide your full name and send payment today.
7744,scam,No credit check. Just send deposit and move in.
7745,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7746,scam,No credit check. Just send deposit and move in.
7747,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7748,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7749,scam,Kindly provide your full name and send payment today.
7750,scam,Many people interested. First person to send deposit gets it.
7751,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7752,scam,Please reply with your email so I can send payment instructions.
7753,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7754,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7755,scam,Great price for downtown Toronto condo. Send payment to hold.
7756,scam,Kindly provide your full name and send payment today.
7757,scam,Owner is traveling. Keys will be mailed after deposit.
7758,scam,Please reply with your email so I can send payment instructions.
7759,scam,Please reply with your email so I can send payment instructions.
7760,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7761,scam,Unit is available immediately. Deposit required before viewing.
7762,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7763,scam,Owner is traveling. Keys will be mailed after deposit.
7764,scam,Owner is traveling. Keys will be mailed after deposit.
7765,scam,Many people interested. First person to send deposit gets it.
7766,scam,No credit check. Just send deposit and move in.
7767,scam,Unit is available immediately. Deposit required before viewing.
7768,scam,Kindly provide your full name and send payment today.
7769,scam,No viewing needed. First month and deposit required now.
7770,scam,No credit check. Just send deposit and move in.
7771,scam,No viewing needed. First month and deposit required now.
7772,scam,No viewing needed. First month and deposit required now.
7773,scam,No credit check. Just send deposit and move in.
7774,scam,No credit check. Just send deposit and move in.
7775,scam,Owner is traveling. Keys will be mailed after deposit.
7776,scam,Unit is available immediately. Deposit required before viewing.
7777,scam,No viewing needed. First month and deposit required now.
7778,scam,Kindly provide your full name and send payment today.
7779,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7780,scam,Great price for downtown Toronto condo. Send payment to hold.
7781,scam,Many people interested. First person to send deposit gets it.
7782,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7783,scam,Kindly provide your full name and send payment today.
7784,scam,Kindly provide your full name and send payment today.
7785,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7786,scam,Kindly provide your full name and send payment today.
7787,scam,Please reply with your email so I can send payment instructions.
7788,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7789,scam,No credit check. Just send deposit and move in.
7790,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7791,scam,Many people interested. First person to send deposit gets it.
7792,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7793,scam,Please reply with your email so I can send payment instructions.
7794,scam,Many people interested. First person to send deposit gets it.
7795,scam,Unit is available immediately. Deposit required before viewing.
7796,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7797,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7798,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7799,scam,Great price for downtown Toronto condo. Send payment to hold.
7800,scam,Kindly provide your full name and send payment today.
7801,scam,Kindly provide your full name and send payment today.
7802,scam,Unit is available immediately. Deposit required before viewing.
7803,scam,Unit is available immediately. Deposit required before viewing.
7804,scam,Great price for downtown Toronto condo. Send payment to hold.
7805,scam,Unit is available immediately. Deposit required before viewing.
7806,scam,Please reply with your email so I can send payment instructions.
7807,scam,Unit is available immediately. Deposit required before viewing.
7808,scam,Unit is available immediately. Deposit required before viewing.
7809,scam,No viewing needed. First month and deposit required now.
7810,scam,Owner is traveling. Keys will be mailed after deposit.
7811,scam,Owner is traveling. Keys will be mailed after deposit.
7812,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7813,scam,Owner is traveling. Keys will be mailed after deposit.
7814,scam,Kindly provide your full name and send payment today.
7815,scam,No viewing needed. First month and deposit required now.
7816,scam,Owner is traveling. Keys will be mailed after deposit.
7817,scam,Owner is traveling. Keys will be mailed after deposit.
7818,scam,Kindly provide your full name and send payment today.
7819,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7820,scam,No credit check. Just send deposit and move in.
7821,scam,Many people interested. First person to send deposit gets it.
7822,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7823,scam,No viewing needed. First month and deposit required now.
7824,scam,Please reply with your email so I can send payment instructions.
7825,scam,Kindly provide your full name and send payment today.
7826,scam,Great price for downtown Toronto condo. Send payment to hold.
7827,scam,No credit check. Just send deposit and move in.
7828,scam,No viewing needed. First month and deposit required now.
7829,scam,Many people interested. First person to send deposit gets it.
7830,scam,Please reply with your email so I can send payment instructions.
7831,scam,Unit is available immediately. Deposit required before viewing.
7832,scam,Owner is traveling. Keys will be mailed after deposit.
7833,scam,Many people interested. First person to send deposit gets it.
7834,scam,Great price for downtown Toronto condo. Send payment to hold.
7835,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7836,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7837,scam,Great price for downtown Toronto condo. Send payment to hold.
7838,scam,Kindly provide your full name and send payment today.
7839,scam,Owner is traveling. Keys will be mailed after deposit.
7840,scam,Unit is available immediately. Deposit required before viewing.
7841,scam,No credit check. Just send deposit and move in.
7842,scam,No viewing needed. First month and deposit required now.
7843,scam,Owner is traveling. Keys will be mailed after deposit.
7844,scam,Kindly provide your full name and send payment today.
7845,scam,Please reply with your email so I can send payment instructions.
7846,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7847,scam,Many people interested. First person to send deposit gets it.
7848,scam,Great price for downtown Toronto condo. Send payment to hold.
7849,scam,Owner is traveling. Keys will be mailed after deposit.
7850,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7851,scam,No viewing needed. First month and deposit required now.
7852,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7853,scam,Owner is traveling. Keys will be mailed after deposit.
7854,scam,Kindly provide your full name and send payment today.
7855,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7856,scam,Please reply with your email so I can send payment instructions.
7857,scam,Great price for downtown Toronto condo. Send payment to hold.
7858,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7859,scam,Unit is available immediately. Deposit required before viewing.
7860,scam,Please reply with your email so I can send payment instructions.
7861,scam,No credit check. Just send deposit and move in.
7862,scam,Many people interested. First person to send deposit gets it.
7863,scam,Please reply with your email so I can send payment instructions.
7864,scam,No credit check. Just send deposit and move in.
7865,scam,No viewing needed. First month and deposit required now.
7866,scam,No viewing needed. First month and deposit required now.
7867,scam,Please reply with your email so I can send payment instructions.
7868,scam,Owner is traveling. Keys will be mailed after deposit.
7869,scam,No viewing needed. First month and deposit required now.
7870,scam,No viewing needed. First month and deposit required now.
7871,scam,No credit check. Just send deposit and move in.
7872,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7873,scam,Great price for downtown Toronto condo. Send payment to hold.
7874,scam,Many people interested. First person to send deposit gets it.
7875,scam,Kindly provide your full name and send payment today.
7876,scam,Unit is available immediately. Deposit required before viewing.
7877,scam,Many people interested. First person to send deposit gets it.
7878,scam,No credit check. Just send deposit and move in.
7879,scam,No credit check. Just send deposit and move in.
7880,scam,Please reply with your email so I can send payment instructions.
7881,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7882,scam,No viewing needed. First month and deposit required now.
7883,scam,No credit check. Just send deposit and move in.
7884,scam,Please reply with your email so I can send payment instructions.
7885,scam,Unit is available immediately. Deposit required before viewing.
7886,scam,Kindly provide your full name and send payment today.
7887,scam,Unit is available immediately. Deposit required before viewing.
7888,scam,Kindly provide your full name and send payment today.
7889,scam,No viewing needed. First month and deposit required now.
7890,scam,Great price for downtown Toronto condo. Send payment to hold.
7891,scam,No credit check. Just send deposit and move in.
7892,scam,No credit check. Just send deposit and move in.
7893,scam,No viewing needed. First month and deposit required now.
7894,scam,No viewing needed. First month and deposit required now.
7895,scam,Kindly provide your full name and send payment today.
7896,scam,Kindly provide your full name and send payment today.
7897,scam,Great price for downtown Toronto condo. Send payment to hold.
7898,scam,Many people interested. First person to send deposit gets it.
7899,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7900,scam,No viewing needed. First month and deposit required now.
7901,scam,Unit is available immediately. Deposit required before viewing.
7902,scam,Unit is available immediately. Deposit required before viewing.
7903,scam,Many people interested. First person to send deposit gets it.
7904,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7905,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7906,scam,Unit is available immediately. Deposit required before viewing.
7907,scam,Great price for downtown Toronto condo. Send payment to hold.
7908,scam,Unit is available immediately. Deposit required before viewing.
7909,scam,Many people interested. First person to send deposit gets it.
7910,scam,Kindly provide your full name and send payment today.
7911,scam,Kindly provide your full name and send payment today.
7912,scam,No credit check. Just send deposit and move in.
7913,scam,Kindly provide your full name and send payment today.
7914,scam,Many people interested. First person to send deposit gets it.
7915,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7916,scam,No credit check. Just send deposit and move in.
7917,scam,No viewing needed. First month and deposit required now.
7918,scam,Owner is traveling. Keys will be mailed after deposit.
7919,scam,No viewing needed. First month and deposit required now.
7920,scam,Unit is available immediately. Deposit required before viewing.
7921,scam,Unit is available immediately. Deposit required before viewing.
7922,scam,No credit check. Just send deposit and move in.
7923,scam,Kindly provide your full name and send payment today.
7924,scam,No viewing needed. First month and deposit required now.
7925,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7926,scam,Owner is traveling. Keys will be mailed after deposit.
7927,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7928,scam,Many people interested. First person to send deposit gets it.
7929,scam,Kindly provide your full name and send payment today.
7930,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7931,scam,No credit check. Just send deposit and move in.
7932,scam,Owner is traveling. Keys will be mailed after deposit.
7933,scam,No viewing needed. First month and deposit required now.
7934,scam,Many people interested. First person to send deposit gets it.
7935,scam,Great price for downtown Toronto condo. Send payment to hold.
7936,scam,No credit check. Just send deposit and move in.
7937,scam,Owner is traveling. Keys will be mailed after deposit.
7938,scam,Kindly provide your full name and send payment today.
7939,scam,Unit is available immediately. Deposit required before viewing.
7940,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7941,scam,Kindly provide your full name and send payment today.
7942,scam,Many people interested. First person to send deposit gets it.
7943,scam,Many people interested. First person to send deposit gets it.
7944,scam,No viewing needed. First month and deposit required now.
7945,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7946,scam,Owner is traveling. Keys will be mailed after deposit.
7947,scam,Owner is traveling. Keys will be mailed after deposit.
7948,scam,Great price for downtown Toronto condo. Send payment to hold.
7949,scam,Please reply with your email so I can send payment instructions.
7950,scam,No viewing needed. First month and deposit required now.
7951,scam,Unit is available immediately. Deposit required before viewing.
7952,scam,Unit is available immediately. Deposit required before viewing.
7953,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7954,scam,Owner is traveling. Keys will be mailed after deposit.
7955,scam,No credit check. Just send deposit and move in.
7956,scam,No viewing needed. First month and deposit required now.
7957,scam,No viewing needed. First month and deposit required now.
7958,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7959,scam,No viewing needed. First month and deposit required now.
7960,scam,Please reply with your email so I can send payment instructions.
7961,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7962,scam,Owner is traveling. Keys will be mailed after deposit.
7963,scam,No viewing needed. First month and deposit required now.
7964,scam,Kindly provide your full name and send payment today.
7965,scam,Many people interested. First person to send deposit gets it.
7966,scam,Great price for downtown Toronto condo. Send payment to hold.
7967,scam,Unit is available immediately. Deposit required before viewing.
7968,scam,Owner is traveling. Keys will be mailed after deposit.
7969,scam,Kindly provide your full name and send payment today.
7970,scam,Unit is available immediately. Deposit required before viewing.
7971,scam,Please reply with your email so I can send payment instructions.
7972,scam,Please reply with your email so I can send payment instructions.
7973,scam,No credit check. Just send deposit and move in.
7974,scam,Kindly provide your full name and send payment today.
7975,scam,No viewing needed. First month and deposit required now.
7976,scam,Many people interested. First person to send deposit gets it.
7977,scam,Many people interested. First person to send deposit gets it.
7978,scam,Please reply with your email so I can send payment instructions.
7979,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7980,scam,Many people interested. First person to send deposit gets it.
7981,scam,Many people interested. First person to send deposit gets it.
7982,scam,Owner is traveling. Keys will be mailed after deposit.
7983,scam,Many people interested. First person to send deposit gets it.
7984,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7985,scam,No credit check. Just send deposit and move in.
7986,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7987,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7988,scam,No viewing needed. First month and deposit required now.
7989,scam,No credit check. Just send deposit and move in.
7990,scam,No credit check. Just send deposit and move in.
7991,scam,I am currently out of the country. You can reserve the unit by e-transfer.
7992,scam,No credit check. Just send deposit and move in.
7993,scam,Unit is available immediately. Deposit required before viewing.
7994,scam,Please reply with your email so I can send payment instructions.
7995,scam,Owner is traveling. Keys will be mailed after deposit.
7996,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
7997,scam,Great price for downtown Toronto condo. Send payment to hold.
7998,scam,Owner is traveling. Keys will be mailed after deposit.
7999,scam,Owner is traveling. Keys will be mailed after deposit.
8000,scam,Many people interested. First person to send deposit gets it.
8001,scam,Owner is traveling. Keys will be mailed after deposit.
8002,scam,Please reply with your email so I can send payment instructions.
8003,scam,No credit check. Just send deposit and move in.
8004,scam,Please reply with your email so I can send payment instructions.
8005,scam,Unit is available immediately. Deposit required before viewing.
8006,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
8007,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
8008,scam,Unit is available immediately. Deposit required before viewing.
8009,scam,Unit is available immediately. Deposit required before viewing.
8010,scam,Please reply with your email so I can send payment instructions.
8011,scam,Great price for downtown Toronto condo. Send payment to hold.
8012,scam,Owner is traveling. Keys will be mailed after deposit.
8013,scam,Many people interested. First person to send deposit gets it.
8014,scam,No viewing needed. First month and deposit required now.
8015,scam,No credit check. Just send deposit and move in.
8016,scam,Unit is available immediately. Deposit required before viewing.
8017,scam,Please reply with your email so I can send payment instructions.
8018,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
8019,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
8020,scam,Owner is traveling. Keys will be mailed after deposit.
8021,scam,Many people interested. First person to send deposit gets it.
8022,scam,Kindly provide your full name and send payment today.
8023,scam,Many people interested. First person to send deposit gets it.
8024,scam,Kindly provide your full name and send payment today.
8025,scam,No viewing needed. First month and deposit required now.
8026,scam,Many people interested. First person to send deposit gets it.
8027,scam,Owner is traveling. Keys will be mailed after deposit.
8028,scam,No viewing needed. First month and deposit required now.
8029,scam,I am currently out of the country. You can reserve the unit by e-transfer.
8030,scam,I am currently out of the country. You can reserve the unit by e-transfer.
8031,scam,Please reply with your email so I can send payment instructions.
8032,scam,Owner is traveling. Keys will be mailed after deposit.
8033,scam,Great price for downtown Toronto condo. Send payment to hold.
8034,scam,No credit check. Just send deposit and move in.
8035,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
8036,scam,Unit is available immediately. Deposit required before viewing.
8037,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
8038,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
8039,scam,I am currently out of the country. You can reserve the unit by e-transfer.
8040,scam,Many people interested. First person to send deposit gets it.
8041,scam,No credit check. Just send deposit and move in.
8042,scam,Unit is available immediately. Deposit required before viewing.
8043,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
8044,scam,I am currently out of the country. You can reserve the unit by e-transfer.
8045,scam,Please reply with your email so I can send payment instructions.
8046,scam,Unit is available immediately. Deposit required before viewing.
8047,scam,Please reply with your email so I can send payment instructions.
8048,scam,No credit check. Just send deposit and move in.
8049,scam,No viewing needed. First month and deposit required now.
8050,scam,Kindly provide your full name and send payment today.
8051,scam,Many people interested. First person to send deposit gets it.
8052,scam,No credit check. Just send deposit and move in.
8053,scam,Unit is available immediately. Deposit required before viewing.
